I0774.SG,England AS,0.043448,0.956542,1E-05,0.538571,0.015275,0.446143,1E-05,0.355331,0.346994,1E-05,0.297655,1E-05,0.366503,0.330625,0.302841,1E-05,1.2E-05,1E-05,1E-05,0.308294,1E-05,0.324001,0.143798,1E-05,0.223878
I0777.SG,England AS,0.035875,0.964115,1E-05,0.519599,0.009896,0.470494,1E-05,0.346015,0.367872,1.6E-05,0.286087,1E-05,0.389432,0.31659,0.293948,1E-05,1E-05,1E-05,1E-05,0.252693,1E-05,0.33355,0.183219,1E-05,0.230508
CS002,England AS,0.048493,0.951497,1E-05,0.46473,0.005888,0.529373,1E-05,0.340593,0.418581,1E-05,0.240806,1E-05,0.434188,0.300149,0.251838,1E-05,0.013805,1E-05,1E-05,0.192138,0.015307,0.371896,0.193294,1E-05,0.227345
CS003,England AS,0.062983,0.933795,0.003222,0.518794,0.034285,0.446708,0.000213,0.335643,0.352228,1E-05,0.304663,0.007457,0.368577,0.310826,0.307988,1E-05,1E-05,0.01259,1E-05,0.304083,1E-05,0.328247,0.15291,0.008734,0.206006
CS004,England AS,0.01579,0.9842,1E-05,0.53723,1E-05,0.46275,1E-05,0.393751,0.36987,1E-05,0.236359,1E-05,0.401551,0.353845,0.244574,1E-05,1E-05,1E-05,1E-05,0.253849,1E-05,0.366223,0.130533,1E-05,0.249365
CS005,England AS,0.049039,0.940853,0.010108,0.484374,0.014449,0.490339,0.010838,0.303252,0.379169,0.007833,0.309736,1E-05,0.400762,0.2753,0.316036,0.007881,1E-05,1E-05,0.00747,0.281506,1E-05,0.342525,0.181218,1E-05,0.187262
CS006,England AS,0.008428,0.991562,1E-05,0.514764,1E-05,0.485216,1E-05,0.364671,0.377946,1E-05,0.257363,1E-05,0.404333,0.328879,0.266758,1E-05,1E-05,1E-05,1E-05,0.264421,1E-05,0.361978,0.146578,1E-05,0.226993
CS007,England AS,0.03378,0.958481,0.00774,0.499362,1E-05,0.496238,0.00439,0.336278,0.384394,0.002594,0.276725,1E-05,0.406574,0.301837,0.28984,0.001729,1E-05,1E-05,0.000392,0.165216,1E-05,0.322611,0.252694,1E-05,0.259066
CS009,England AS,0.047527,0.952463,1E-05,0.503605,0.013662,0.482723,1E-05,0.338348,0.379326,1E-05,0.282306,1E-05,0.394243,0.308068,0.289626,1E-05,0.008043,1E-05,1E-05,0.238177,0.007092,0.334378,0.194056,1E-05,0.226277
CS011,England AS,0.057335,0.942655,1E-05,0.472624,0.015929,0.511438,1E-05,0.361083,0.415314,1E-05,0.221807,0.001786,0.425871,0.321775,0.221942,1E-05,0.030392,1E-05,1E-05,0.221433,0.030663,0.37975,0.142806,1E-05,0.225328
CS012,England AS,0.040692,0.959298,1E-05,0.535318,0.010874,0.453798,1E-05,0.360566,0.35413,1E-05,0.285284,1E-05,0.372993,0.334143,0.290821,1E-05,0.002023,1E-05,1E-05,0.293882,0.002258,0.329635,0.143605,1E-05,0.2306
CS013,England AS,0.043318,0.956672,1E-05,0.482433,0.008133,0.509424,1E-05,0.347217,0.399012,1E-05,0.253751,1E-05,0.425089,0.308063,0.266818,1E-05,1E-05,1E-05,1E-05,0.210294,1E-05,0.371331,0.191754,1E-05,0.226591
